"date","dayTrip","prov","oil","xchange","month","weekday","unemploy","covid"
2023-06-02,77,"Saskatchewan",70.976,0.744038,"June","weekday",3.594,"postpan"
2023-06-02,0,"Nova Scotia",70.976,0.744038,"June","weekday",3.594,"postpan"
2023-06-02,3135,"British Columbia",70.976,0.744038,"June","weekday",3.594,"postpan"
2023-06-02,525,"Manitoba",70.976,0.744038,"June","weekday",3.594,"postpan"
2023-06-02,15759,"Canada",70.976,0.744038,"June","weekday",3.594,"postpan"
2023-06-02,995,"New Brunswick",70.976,0.744038,"June","weekday",3.594,"postpan"
2023-06-03,1290,"Quebec",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,73,"Saskatchewan",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,237,"Yukon",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,171,"Alberta",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,1421,"New Brunswick",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,0,"Nova Scotia",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,5380,"British Columbia",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,485,"Manitoba",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,23182,"Canada",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-03,14125,"Ontario",71.04,0.744646,"June","weekend",3.591,"postpan"
2023-06-04,254,"Yukon",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,1192,"Quebec",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,353,"Manitoba",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,3633,"British Columbia",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,1130,"New Brunswick",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,0,"Nova Scotia",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,18243,"Canada",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,76,"Saskatchewan",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,208,"Alberta",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-04,11397,"Ontario",71.11,0.744865,"June","weekend",3.588,"postpan"
2023-06-05,622,"New Brunswick",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,1939,"British Columbia",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,108,"Alberta",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,278,"Manitoba",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,257,"Yukon",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,672,"Quebec",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,0,"Nova Scotia",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,11203,"Canada",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,7281,"Ontario",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-05,46,"Saskatchewan",71.185,0.745082,"June","weekday",3.586,"postpan"
2023-06-06,2130,"British Columbia",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,704,"Quebec",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,48,"Saskatchewan",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,157,"Alberta",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,287,"Manitoba",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,7161,"Ontario",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,0,"Nova Scotia",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,735,"New Brunswick",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,316,"Yukon",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-06,11538,"Canada",71.264,0.745963,"June","weekday",3.583,"postpan"
2023-06-07,751,"New Brunswick",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,792,"Quebec",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,2316,"British Columbia",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,324,"Manitoba",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,7559,"Ontario",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,108,"Alberta",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,48,"Saskatchewan",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,313,"Yukon",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,12211,"Canada",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-07,0,"Nova Scotia",71.349,0.747511,"June","weekday",3.58,"postpan"
2023-06-08,805,"New Brunswick",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,54,"Saskatchewan",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,13000,"Canada",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,8179,"Ontario",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,192,"Alberta",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,2259,"British Columbia",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,241,"Yukon",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,368,"Manitoba",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,0,"Nova Scotia",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-08,902,"Quebec",71.438,0.74859,"June","weekday",3.576,"postpan"
2023-06-09,274,"Yukon",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,2488,"British Columbia",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,11144,"Ontario",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,0,"Nova Scotia",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,124,"Alberta",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,16678,"Canada",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,132,"Saskatchewan",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,937,"New Brunswick",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,943,"Quebec",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-09,636,"Manitoba",71.532,0.748323,"June","weekday",3.573,"postpan"
2023-06-10,5202,"British Columbia",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,0,"Nova Scotia",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,599,"Manitoba",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,87,"Saskatchewan",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,1728,"Quebec",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,1242,"New Brunswick",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,218,"Alberta",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,314,"Yukon",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,16078,"Ontario",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-10,25468,"Canada",71.63,0.74682,"June","weekend",3.57,"postpan"
2023-06-11,21784,"Canada",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,4531,"British Columbia",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,631,"Manitoba",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,1253,"New Brunswick",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,82,"Saskatchewan",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,171,"Alberta",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,0,"Nova Scotia",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,13152,"Ontario",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,1572,"Quebec",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-11,392,"Yukon",71.733,0.746547,"June","weekend",3.566,"postpan"
2023-06-12,41,"Saskatchewan",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,897,"Quebec",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,11858,"Canada",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,808,"New Brunswick",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,299,"Yukon",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,0,"Nova Scotia",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,6982,"Ontario",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,118,"Alberta",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,292,"Manitoba",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-12,2421,"British Columbia",71.84,0.748274,"June","weekday",3.563,"postpan"
2023-06-13,854,"Quebec",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,179,"Alberta",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,933,"New Brunswick",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,292,"Manitoba",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,245,"Yukon",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,12138,"Canada",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,0,"Nova Scotia",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,69,"Saskatchewan",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,6979,"Ontario",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-13,2587,"British Columbia",71.952,0.751359,"June","weekday",3.56,"postpan"
2023-06-14,189,"Alberta",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,328,"Yukon",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,1025,"New Brunswick",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,14424,"Canada",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,319,"Manitoba",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,1235,"Quebec",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,0,"Nova Scotia",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,8641,"Ontario",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,44,"Saskatchewan",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-14,2643,"British Columbia",72.067,0.753479,"June","weekday",3.556,"postpan"
2023-06-15,1030,"New Brunswick",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,129,"Alberta",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,2774,"British Columbia",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,497,"Manitoba",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,246,"Yukon",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,0,"Nova Scotia",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,15256,"Canada",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,56,"Saskatchewan",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,1111,"Quebec",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-15,9413,"Ontario",72.187,0.755582,"June","weekday",3.553,"postpan"
2023-06-16,54,"Saskatchewan",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,700,"Manitoba",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,11441,"Ontario",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,0,"Nova Scotia",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,3047,"British Columbia",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,175,"Alberta",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,18832,"Canada",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,1800,"Quebec",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,359,"Yukon",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-16,1256,"New Brunswick",72.31,0.756898,"June","weekday",3.55,"postpan"
2023-06-17,17225,"Ontario",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,626,"Manitoba",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,54,"Saskatchewan",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,266,"Alberta",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,1412,"New Brunswick",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,5893,"British Columbia",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,0,"Nova Scotia",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,278,"Yukon",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,2331,"Quebec",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-17,28085,"Canada",72.438,0.75653,"June","weekend",3.547,"postpan"
2023-06-18,2445,"Quebec",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,0,"Nova Scotia",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,27311,"Canada",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,312,"Yukon",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,5080,"British Columbia",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,86,"Saskatchewan",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,225,"Alberta",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,17321,"Ontario",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,1387,"New Brunswick",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-18,455,"Manitoba",72.571,0.756387,"June","weekend",3.544,"postpan"
2023-06-19,42,"Saskatchewan",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,0,"Nova Scotia",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,1016,"New Brunswick",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,1218,"Quebec",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,3317,"British Columbia",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,18057,"Canada",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,343,"Yukon",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,11589,"Ontario",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,369,"Manitoba",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-19,163,"Alberta",72.705,0.756372,"June","weekday",3.541,"postpan"
2023-06-20,98,"Saskatchewan",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,1091,"New Brunswick",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,350,"Yukon",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,14860,"Canada",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,996,"Quebec",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,211,"Alberta",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,2541,"British Columbia",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,0,"Nova Scotia",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,343,"Manitoba",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-20,9230,"Ontario",72.844,0.756551,"June","weekday",3.539,"postpan"
2023-06-21,1206,"New Brunswick",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,43,"Saskatchewan",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,1246,"Quebec",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,344,"Manitoba",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,247,"Alberta",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,3064,"British Columbia",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,16140,"Canada",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,9635,"Ontario",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,0,"Nova Scotia",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-21,355,"Yukon",72.985,0.75847,"June","weekday",3.537,"postpan"
2023-06-22,268,"Yukon",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,208,"Alberta",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,1139,"New Brunswick",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,2743,"British Columbia",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,1194,"Quebec",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,0,"Nova Scotia",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,456,"Manitoba",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,76,"Saskatchewan",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,10044,"Ontario",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-22,16128,"Canada",73.13,0.759138,"June","weekday",3.535,"postpan"
2023-06-23,0,"Nova Scotia",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,3653,"British Columbia",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,58,"Saskatchewan",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,20617,"Canada",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,1204,"Quebec",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,252,"Yukon",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,275,"Alberta",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,1238,"New Brunswick",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,13290,"Ontario",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-23,647,"Manitoba",73.278,0.757967,"June","weekday",3.534,"postpan"
2023-06-24,0,"Nova Scotia",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,66,"Saskatchewan",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,378,"Yukon",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,1543,"New Brunswick",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,5778,"British Columbia",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,28394,"Canada",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,18442,"Ontario",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,1384,"Quebec",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,545,"Manitoba",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-24,258,"Alberta",73.429,0.757064,"June","weekend",3.533,"postpan"
2023-06-25,0,"Nova Scotia",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,463,"Manitoba",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,244,"Alberta",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,206,"Yukon",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,24179,"Canada",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,1416,"New Brunswick",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,4340,"British Columbia",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,1667,"Quebec",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,15769,"Ontario",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-25,74,"Saskatchewan",73.582,0.757654,"June","weekend",3.533,"postpan"
2023-06-26,902,"Quebec",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,193,"Alberta",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,415,"Yukon",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,0,"Nova Scotia",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,15536,"Canada",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,371,"Manitoba",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,10023,"Ontario",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,2755,"British Columbia",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,45,"Saskatchewan",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-26,832,"New Brunswick",73.739,0.759233,"June","weekday",3.533,"postpan"
2023-06-27,341,"Yukon",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,9068,"Ontario",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,15189,"Canada",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,211,"Alberta",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,1132,"Quebec",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,985,"New Brunswick",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,3061,"British Columbia",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,325,"Manitoba",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,0,"Nova Scotia",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-27,66,"Saskatchewan",73.898,0.758157,"June","weekday",3.534,"postpan"
2023-06-28,2955,"British Columbia",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,0,"Nova Scotia",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,18016,"Canada",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,1153,"New Brunswick",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,52,"Saskatchewan",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,11669,"Ontario",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,358,"Manitoba",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,373,"Yukon",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,1200,"Quebec",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-28,256,"Alberta",74.06,0.755643,"June","weekday",3.535,"postpan"
2023-06-29,249,"Alberta",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,1136,"New Brunswick",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,265,"Yukon",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,2940,"British Columbia",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,414,"Manitoba",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,0,"Nova Scotia",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,12529,"Ontario",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,18886,"Canada",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,58,"Saskatchewan",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-29,1295,"Quebec",74.224,0.754962,"June","weekday",3.536,"postpan"
2023-06-30,392,"Alberta",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,22875,"Canada",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,3191,"British Columbia",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,427,"Yukon",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,1504,"New Brunswick",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,0,"Nova Scotia",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,1520,"Quebec",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,762,"Manitoba",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,15009,"Ontario",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-06-30,70,"Saskatchewan",74.391,0.755248,"June","weekday",3.539,"postpan"
2023-07-01,5698,"British Columbia",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,30198,"Canada",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,0,"Nova Scotia",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,272,"Alberta",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,19669,"Ontario",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,1529,"New Brunswick",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,1794,"Quebec",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,718,"Manitoba",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,108,"Saskatchewan",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-01,410,"Yukon",74.56,0.755181,"July","weekend",3.542,"postpan"
2023-07-02,2006,"Quebec",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,26421,"Canada",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,0,"Nova Scotia",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,420,"Yukon",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,212,"Alberta",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,1591,"New Brunswick",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,74,"Saskatchewan",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,520,"Manitoba",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,16134,"Ontario",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-02,5464,"British Columbia",74.731,0.755138,"July","weekend",3.545,"postpan"
2023-07-03,1437,"New Brunswick",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,502,"Yukon",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,285,"Alberta",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,58,"Saskatchewan",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,0,"Nova Scotia",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,1671,"Quebec",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,4097,"British Columbia",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,14377,"Ontario",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,564,"Manitoba",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-03,22991,"Canada",74.904,0.75514,"July","weekday",3.549,"postpan"
2023-07-04,1350,"New Brunswick",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,284,"Alberta",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,341,"Yukon",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,1510,"Quebec",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,63,"Saskatchewan",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,0,"Nova Scotia",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,13789,"Ontario",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,478,"Manitoba",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,21254,"Canada",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-04,3439,"British Columbia",75.08,0.755175,"July","weekday",3.554,"postpan"
2023-07-05,468,"Yukon",75.257,0.752881,"July","weekday",3.56,"postpan"
2023-07-05,294,"Alberta",75.257,0.752881,"July","weekday",3.56,"postpan"
2023-07-05,69,"Saskatchewan",75.257,0.752881,"July","weekday",3.56,"postpan"
